1.5 	45818.501
1.4976885 	42301.021
1.4792775 	40901.356
1.463292 	40926.715
1.44291 	40958.926
1.4182545 	40996.966
1.38948 	41038.95
1.356762 	41086.067
1.3203045 	41136.395
1.2803295 	41189.482
1.237086 	41246.038
1.1908395 	41305.811
1.1418735 	41370.97
1.0904925 	41436.442
1.037013 	41507.127
0.981762 	41584.676
0.9250845 	41668.897
0.8673255 	41762.039
0.808845 	41864.398
0.75 	41981.774
0.691155 	42112.989
0.6326745 	42262.592
0.5749155 	42434.281
0.518238 	42625.098
0.462987 	42844.428
0.4095075 	43092.409
0.3581265 	43373.34
0.3091605 	43694.164
0.262914 	44061.257
0.2196705 	44484.575
0.1796955 	44983.43
0.143238 	45571.488
0.11052 	46320.312
0.0817455 	46951.916
0.05709 	48431.562
0.036708 	49994.435
0.0207225 	50923.516
0.009234 	58450.127
0.0023115 	59070.982
