0 	60235.389
0.0023115 	61029.046
0.009234 	59970.821
0.0207225 	58415.964
0.036708 	56935.15
0.05709 	55643.486
0.0817455 	54544.311
0.11052 	54050.067
0.143238 	53396.289
0.1796955 	52851.255
0.2196705 	52389.055
0.262914 	51987.78
0.3091605 	51632.877
0.3581265 	51319.76
0.4095075 	51039.655
0.462987 	50791.645
0.518238 	50571.354
0.5749155 	50376.407
0.6326745 	50203.069
0.691155 	50048.342
0.75 	49910.609
0.808845 	49788.317
0.8673255 	49678.763
0.9250845 	49580.146
0.981762 	49490.128
1.037013 	49407.331
1.0904925 	49330.27
1.1418735 	49258.396
1.1908395 	49189.886
1.237086 	49124.277
1.2803295 	49062.821
1.3203045 	49003.961
1.356762 	48947.846
1.38948 	48896.598
1.4182545 	48850.213
1.44291 	48808.239
1.463292 	48772.554
1.4792775 	48745.494
1.4976885 	47800.581
1.5 	46022.809
