1.5 	46155.305
1.4976885 	45950.142
1.4792775 	44378.939
1.463292 	44291.107
1.44291 	44333.669
1.4182545 	44385.243
1.38948 	44439.33
1.356762 	44504.711
1.3203045 	44577.807
1.2803295 	44647.466
1.237086 	44722.036
1.1908395 	44809.287
1.1418735 	44896.239
1.0904925 	44988.057
1.037013 	45085.992
0.981762 	45191.486
0.9250845 	45306.958
0.8673255 	45433.785
0.808845 	45574.085
0.75 	45734.329
0.691155 	45913.528
0.6326745 	46116.993
0.5749155 	46344.849
0.518238 	46603.608
0.462987 	46897.308
0.4095075 	47233.299
0.3581265 	47606.715
0.3091605 	48028.165
0.262914 	48519.295
0.2196705 	49080.208
0.1796955 	49726.397
0.143238 	50491.931
0.11052 	51411.115
0.0817455 	52242.574
0.05709 	53843.78
0.036708 	55609.045
0.0207225 	57070.307
0.009234 	58225.921
0.0023115 	59691.801
