0 	49453.491
0.0023115 	49059.506
0.009234 	48207.144
0.0207225 	47243.399
0.036708 	46542.516
0.05709 	46247.433
0.0817455 	45852.353
0.11052 	45915.113
0.143238 	45757.673
0.1796955 	45769.439
0.2196705 	45753.882
0.262914 	45821.387
0.3091605 	45856.558
0.3581265 	45896.063
0.4095075 	45934.983
0.462987 	46029.459
0.518238 	46042.219
0.5749155 	46118.527
0.6326745 	46159.121
0.691155 	46257.776
0.75 	46354.36
0.808845 	46420.106
0.8673255 	46493.85
0.9250845 	46571.793
0.981762 	46623.347
1.037013 	46699.002
1.0904925 	46767.833
1.1418735 	46832.142
1.1908395 	46897.265
1.237086 	46967.501
1.2803295 	47045.858
1.3203045 	47127.529
1.356762 	47205.793
1.38948 	47298.507
1.4182545 	47380.195
1.44291 	47428.288
1.463292 	47461.874
1.4792775 	47488.2
1.490766 	47507.112
1.4976885 	47518.503
1.5 	47522.306
1.5 	47522.306
