0 	33164.644
0.0023115 	42344.133
0.009234 	47513.915
0.0207225 	49700.647
0.036708 	50197.565
0.05709 	50125.802
0.0817455 	49924.188
0.11052 	49642.227
0.143238 	49355.113
0.1796955 	49096.79
0.2196705 	48853.468
0.262914 	48645.94
0.3091605 	48464.382
0.3581265 	48317.923
0.4095075 	48173.706
0.462987 	48061.897
0.518238 	47965.582
0.5749155 	47880.538
0.6326745 	47806.801
0.691155 	47746.099
0.75 	47689.926
0.808845 	47648.978
0.8673255 	47607.143
0.9250845 	47572.744
0.981762 	47548.002
1.037013 	47522.976
1.0904925 	47500.849
1.1418735 	47488.647
1.1908395 	47482.224
1.237086 	47481.169
1.2803295 	47485.65
1.3203045 	47496.396
1.356762 	47515.783
1.38948 	47542.688
1.4182545 	47577.57
1.44291 	47621.87
1.463292 	47674.686
1.4792775 	47734.377
1.490766 	47799.594
1.4976885 	47844.148
1.5 	47851.989
1.5 	47851.989
