1.5 	46285.711
1.4976885 	46164.98
1.4792775 	45539.766
1.463292 	45188.464
1.44291 	44374.3
1.4182545 	44387.528
1.38948 	44441.41
1.356762 	44505.553
1.3203045 	44581.462
1.2803295 	44655.529
1.237086 	44734.968
1.1908395 	44811.947
1.1418735 	44901.158
1.0904925 	44993.414
1.037013 	45091.885
0.981762 	45198.436
0.9250845 	45314.317
0.8673255 	45444.394
0.808845 	45586.278
0.75 	45745.293
0.691155 	45927.848
0.6326745 	46132.024
0.5749155 	46362.77
0.518238 	46624.604
0.462987 	46923.419
0.4095075 	47256.937
0.3581265 	47636.748
0.3091605 	48069.911
0.262914 	48569.129
0.2196705 	49140.389
0.1796955 	49826.736
0.143238 	50617.602
0.11052 	51569.712
0.0817455 	52225.882
0.05709 	52628.646
0.036708 	52764.446
0.0207225 	53077.35
0.009234 	53951.946
0.0023115 	55295.497
