1.5 	47530.435
1.4976885 	47526.267
1.490766 	47513.79
1.4792775 	47493.1
1.463292 	47464.348
1.44291 	47427.743
1.4182545 	47379.484
1.38948 	47298.834
1.356762 	47207.198
1.3203045 	47126.79
1.2803295 	47044.173
1.237086 	46967.819
1.1908395 	46894.351
1.1418735 	46825.104
1.0904925 	46758.944
1.037013 	46693.225
0.981762 	46635.575
0.9250845 	46561.893
0.8673255 	46479.493
0.808845 	46453.689
0.75 	46319.527
0.691155 	46256.544
0.6326745 	46216.617
0.5749155 	46145.413
0.518238 	46073.453
0.462987 	45973.69
0.4095075 	45970.374
0.3581265 	45914.505
0.3091605 	45868.026
0.262914 	45801.176
0.2196705 	45788.25
0.1796955 	45759.91
0.143238 	45791.283
0.11052 	45782.677
0.0817455 	45973.753
0.05709 	46159.819
0.036708 	46601.842
0.0207225 	47359.028
0.009234 	48272.4
0.0023115 	49091.313
