0 	72776.344
0.0023115 	75350.262
0.009234 	51661.885
0.0207225 	47607.916
0.036708 	56612.095
0.05709 	43256.928
0.0817455 	43394.913
0.11052 	53522.367
0.143238 	52705.527
0.1796955 	43979.974
0.2196705 	43939.952
0.262914 	45269.475
0.3091605 	50022.156
0.3581265 	51669.755
0.4095075 	50497.512
0.462987 	49985.709
0.518238 	49987.448
0.5749155 	50102.809
0.6326745 	50044.118
0.691155 	49868.768
0.75 	49951.987
0.808845 	49893.798
0.8673255 	49436.632
0.9250845 	49392.346
0.981762 	49243.179
1.037013 	49156.478
1.0904925 	49024.642
1.1418735 	48836.308
1.1908395 	48876.849
1.237086 	48649.797
1.2803295 	48600.578
1.3203045 	48371.185
1.356762 	48415.156
1.38948 	48498.383
1.4182545 	48446.271
1.44291 	48376.778
1.463292 	48390.248
1.4792775 	48380.466
1.4976885 	46919.128
1.5 	38883.093
1.5 	38883.093
