0 	49488.54
0.0023115 	49097.819
0.009234 	48219.171
0.0207225 	47267.892
0.036708 	46447.57
0.05709 	46268.106
0.0817455 	46118.946
0.11052 	45749.238
0.143238 	45697.561
0.1796955 	45718.228
0.2196705 	45731.106
0.262914 	45787.317
0.3091605 	45845.836
0.3581265 	45911.463
0.4095075 	45975.229
0.462987 	45978.365
0.518238 	46076.261
0.5749155 	46162.327
0.6326745 	46217.742
0.691155 	46273.99
0.75 	46287.563
0.808845 	46428.59
0.8673255 	46469.709
0.9250845 	46556.256
0.981762 	46628.625
1.037013 	46692.766
1.0904925 	46758.839
1.1418735 	46825.383
1.1908395 	46891.566
1.237086 	46962.012
1.2803295 	47038.199
1.3203045 	47118.314
1.356762 	47195.084
1.38948 	47281.271
1.4182545 	47357.203
1.44291 	47407.488
1.463292 	47444.885
1.4792775 	47474.203
1.490766 	47495.265
1.4976885 	47507.954
1.5 	47512.19
