0 	93864.385
0.0023115 	93940
0.009234 	88272.127
0.0207225 	78805.265
0.036708 	73131.094
0.05709 	68484.2
0.0817455 	65268.103
0.11052 	63384.422
0.143238 	61495.072
0.1796955 	59965.033
0.2196705 	58719.886
0.262914 	57700.421
0.3091605 	56835.734
0.3581265 	56086.608
0.4095075 	55400.879
0.462987 	54799.625
0.518238 	54273.873
0.5749155 	53824.867
0.6326745 	53415.11
0.691155 	53039.809
0.75 	52726.116
0.808845 	52454.274
0.8673255 	52207.101
0.9250845 	51984.51
0.981762 	51782.851
1.037013 	51599.198
1.0904925 	51429.892
1.1418735 	51267.076
1.1908395 	51118.026
1.237086 	50977.254
1.2803295 	50835.889
1.3203045 	50712.642
1.356762 	50598.876
1.38948 	50492.789
1.4182545 	50399.458
1.44291 	50313.003
1.463292 	50231.929
1.4792775 	50181.623
1.490766 	50139.888
1.5 	42890.871
