1.5 	42890.871
1.490766 	35441.848
1.4792775 	35485.979
1.463292 	35520.788
1.44291 	35620.626
1.4182545 	35706.713
1.38948 	35804.685
1.356762 	35910.293
1.3203045 	36030.32
1.2803295 	36153.56
1.237086 	36284.98
1.1908395 	36420.517
1.1418735 	36564.072
1.0904925 	36714.906
1.037013 	36876.854
0.981762 	37045.976
0.9250845 	37240.752
0.8673255 	37447.255
0.808845 	37672.754
0.75 	37931.604
0.691155 	38208.851
0.6326745 	38523.131
0.5749155 	38878.713
0.518238 	39271.879
0.462987 	39707.279
0.4095075 	40196.316
0.3581265 	40752.254
0.3091605 	41388.207
0.262914 	42100.79
0.2196705 	42910.911
0.1796955 	43826.405
0.143238 	44854.162
0.11052 	46014.337
0.0817455 	47367.85
0.05709 	49119.953
0.036708 	52349.551
0.0207225 	57838.412
0.009234 	66853.62
0.0023115 	81385.038
