0 	49460.773
0.0023115 	49082.351
0.009234 	48235.053
0.0207225 	47287.811
0.036708 	46576.736
0.05709 	46142.975
0.0817455 	45996.832
0.11052 	45745.357
0.143238 	45762.547
0.1796955 	45768.935
0.2196705 	45727.297
0.262914 	45773.309
0.3091605 	45845.998
0.3581265 	45915.401
0.4095075 	45954.367
0.462987 	45989.578
0.518238 	46074.137
0.5749155 	46136.888
0.6326745 	46139.96
0.691155 	46268.953
0.75 	46365.459
0.808845 	46392.137
0.8673255 	46501.482
0.9250845 	46567.985
0.981762 	46630.506
1.037013 	46698.279
1.0904925 	46761.349
1.1418735 	46825.559
1.1908395 	46892.515
1.237086 	46963.406
1.2803295 	47040.809
1.3203045 	47123.27
1.356762 	47202.716
1.38948 	47295.115
1.4182545 	47376.526
1.44291 	47425.097
1.463292 	47459.274
1.4792775 	47486.06
1.490766 	47505.3
1.4976885 	47516.89
1.5 	47520.758
