0 	38008.508
0.0023115 	44888.141
0.009234 	48701.795
0.0207225 	49928.186
0.036708 	50074.32
0.05709 	49858.657
0.0817455 	49513.022
0.11052 	49217.753
0.143238 	48930.843
0.1796955 	48672.436
0.2196705 	48448.712
0.262914 	48255.82
0.3091605 	48088.64
0.3581265 	47943.715
0.4095075 	47819.797
0.462987 	47716.967
0.518238 	47634.245
0.5749155 	47569.634
0.6326745 	47517.916
0.691155 	47473.404
0.75 	47431.38
0.808845 	47390.731
0.8673255 	47352.609
0.9250845 	47317.411
0.981762 	47285.857
1.037013 	47259.178
1.0904925 	47241.096
1.1418735 	47231.592
1.1908395 	47227.602
1.237086 	47228.682
1.2803295 	47234.694
1.3203045 	47245.21
1.356762 	47260.81
1.38948 	47280.817
1.4182545 	47303.615
1.44291 	47326.042
1.463292 	47340.508
1.4792775 	47337.988
1.4976885 	47252.625
1.5 	47013.114
