1.5 	47533.489
1.5 	47533.489
1.4976885 	47529.18
1.490766 	47516.284
1.4792775 	47494.903
1.463292 	47465.199
1.44291 	47427.399
1.4182545 	47376.238
1.38948 	47283.32
1.356762 	47177.727
1.3203045 	47102.134
1.2803295 	47027.683
1.237086 	46953.274
1.1908395 	46884.106
1.1418735 	46818.23
1.0904925 	46753.257
1.037013 	46689.552
0.981762 	46625.832
0.9250845 	46561.804
0.8673255 	46492.967
0.808845 	46422.356
0.75 	46350.707
0.691155 	46287.683
0.6326745 	46255.572
0.5749155 	46090.027
0.518238 	46060.573
0.462987 	46005.315
0.4095075 	45942.655
0.3581265 	45890.472
0.3091605 	45854.863
0.262914 	45817.987
0.2196705 	45749.009
0.1796955 	45755.328
0.143238 	45791.182
0.11052 	45865.555
0.0817455 	46037.961
0.05709 	46282.611
0.036708 	46805.795
0.0207225 	47630.733
0.009234 	48659.582
0.0023115 	49619.79
