1.5 	47525.924
1.4976885 	47521.684
1.490766 	47508.995
1.4792775 	47487.951
1.463292 	47458.703
1.44291 	47421.467
1.4182545 	47372.677
1.38948 	47292.824
1.356762 	47202.097
1.3203045 	47121.967
1.2803295 	47039.761
1.237086 	46965.868
1.1908395 	46895.935
1.1418735 	46828.399
1.0904925 	46760.465
1.037013 	46693.82
0.981762 	46629.97
0.9250845 	46533.231
0.8673255 	46446.143
0.808845 	46506.665
0.75 	46345.892
0.691155 	46240.251
0.6326745 	46212.94
0.5749155 	46131.725
0.518238 	46073.424
0.462987 	45959.536
0.4095075 	45946.463
0.3581265 	45986.242
0.3091605 	45803.181
0.262914 	45810.295
0.2196705 	45784.426
0.1796955 	45740.052
0.143238 	45684.918
0.11052 	45874.243
0.0817455 	46027.298
0.05709 	46185.272
0.036708 	46625.378
0.0207225 	47378.811
0.009234 	48305.148
0.0023115 	49131.234
