1.5 	47434.751
1.4976885 	47614.666
1.4792775 	47513.522
1.463292 	47100.969
1.44291 	47235.655
1.4182545 	47351.756
1.38948 	46895.454
1.356762 	47134.502
1.3203045 	47009.808
1.2803295 	46804.021
1.237086 	46515.352
1.1908395 	46644.176
1.1418735 	46443.525
1.0904925 	46425.393
1.037013 	45788.379
0.981762 	46109.817
0.9250845 	45986.98
0.8673255 	45704.279
0.808845 	45785.479
0.75 	45447.401
0.691155 	44653.776
0.6326745 	45388.103
0.5749155 	43264.861
0.518238 	44188.767
0.462987 	44122.133
0.4095075 	43976.79
0.3581265 	43717.486
0.3091605 	43362.17
0.262914 	42938.135
0.2196705 	42446.994
0.1796955 	41866.271
0.143238 	41172.367
0.11052 	40285.572
0.0817455 	39024.616
0.05709 	37792.524
0.036708 	36003.801
0.0207225 	33563.594
0.009234 	31055.447
0.0023115 	31568.34
